Algorithm;Instance_name;Instance_size;Number_of_executions;Execution_time;Execution_steps;Final_cost;Initial_quality;Best_known_cost;Similarity;Number_of_improvements;Quality;Initial_to_final_execution_ratio
SA;ftv33;34;100;344.2442;235000;1578;2.482892690513219;1286;0.5294117647058824;54103;0.22706065318818042;2.838403041825095
SA;ftv33;34;100;389.7091;246000;1592;2.6788491446345257;1286;0.35294117647058826;65641;0.2379471228615863;2.9717336683417086
SA;ftv33;34;100;352.5679;237000;1565;2.4292379471228616;1286;0.6176470588235294;55811;0.21695178849144633;2.817891373801917
SA;ftv33;34;100;370.8225;237000;1648;2.5489891135303266;1286;0.2647058823529412;57044;0.28149300155520995;2.7694174757281553
SA;ftv33;34;100;342.3204;233000;1552;2.3094867807153965;1286;0.4117647058823529;52470;0.20684292379471228;2.7422680412371134
SA;ftv33;34;100;360.3265;242000;1454;2.7262830482115086;1286;0.38235294117647056;61550;0.13063763608087092;3.2957359009628613
SA;ftv33;34;100;309.9773;233000;1406;2.2908242612752723;1286;0.29411764705882354;51952;0.09331259720062209;3.0099573257467993
SA;ftv33;34;100;352.86580000000004;247000;1322;2.595645412130638;1286;1;65683;0.027993779160186624;3.497730711043873
SA;ftv33;34;100;335.41929999999996;235000;1541;2.3849144634525663;1286;0.4411764705882353;54079;0.19828926905132194;2.8247890979883192
SA;ftv33;34;100;362.8253;235000;1518;2.214618973561431;1286;0.47058823529411764;54876;0.18040435458786935;2.7233201581027666
SA;ftv33;34;100;368.4934;242000;1565;2.518662519440124;1286;0.2647058823529412;61106;0.21695178849144633;2.891373801916933
SA;ftv33;34;100;377.5897;238000;1520;2.6049766718506997;1286;0.5882352941176471;56782;0.18195956454121306;3.05
SA;ftv33;34;100;366.919;236000;1451;2.2838258164852254;1286;0.5882352941176471;55470;0.12830482115085537;2.910406616126809
SA;ftv33;34;100;341.31600000000003;232000;1448;2.078538102643857;1286;0.4411764705882353;51786;0.12597200622083982;2.7341160220994474
