Steps;Time;Cost
0;2,1898999999999997;24063
0;2,1906999999999996;24063
0;2,1872;24063
0;2,1949;24063
0;2,3057;24063
0;2,1909;24063
0;2,1935000000000002;24063
0;2,1869;24063
0;2,1867;24063
0;2,1885;24063
0;2,1877;24063
0;2,1921000000000004;24063
0;2,1863;24063
0;2,1883;24063
0;2,5795000000000003;24063
0;2,1871;24063
0;2,1925;24063
0;2,1953;24063
0;2,1883;24063
0;2,1929;24063
0;2,1875;24063
0;2,19;24063
0;2,1888;24063
0;2,1868;24063
0;2,2019;24063
0;2,1886;24063
0;2,1901;24063
0;2,1867;24063
0;2,1884;24063
0;2,1925999999999997;24063
0;2,1948;24063
0;2,19;24063
0;2,1868;24063
0;2,1883;24063
0;2,1932;24063
0;2,1884;24063
0;2,1888;24063
0;2,1882;24063
0;2,1866;24063
0;2,1914000000000002;24063
0;2,1897;24063
0;2,2144;24063
0;2,2014;24063
0;2,1963;24063
0;2,2209;24063
0;2,1962;24063
0;2,2028999999999996;24063
0;2,2300000000000004;24063
0;2,1989;24063
0;2,2043000000000004;24063
0;2,196;24063
0;2,199;24063
0;2,1953;24063
0;2,1965;24063
0;2,2066999999999997;24063
0;2,2;24063
0;2,2009999999999996;24063
0;2,1962;24063
0;2,2074;24063
0;2,2041;24063
0;2,1955999999999998;24063
0;2,1978;24063
0;2,1957;24063
0;2,1966;24063
0;2,2034;24063
0;2,1955999999999998;24063
0;2,1989;24063
0;2,1949;24063
0;2,1966;24063
0;2,2022;24063
0;2,196;24063
0;2,2085999999999997;24063
0;2,1979;24063
0;2,1968;24063
0;2,1959000000000004;24063
0;2,1475999999999997;24063
0;2,1499;24063
